EVENT_ID,Parish/County,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,event_datetime_local,event_datetime_utc,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,EPISODE_ID,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,CITY/CITIES,STREET(S),Latitude,Longitude,Bayou/Creek/Stream Name,severity_category,severity_weight
960515,ASCENSION,DUTCH TOWN,2021-05-20,11:30,2021-05-20T11:30:00-05:00,2021-05-20T16:30:00+00:00,Flash Flood,0,0,"$1,000",$0,,158888,0,0,Broadcast Media,Heavy Rain,1.79,NW,2.3,NW,DUTCH TOWN,2021-05-20,12:30,30.2696,-90.9998,30.2681,-91.0011,Report of water in homes off Ridge Road near Prarieville.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.2696,-90.9998,,minor,1
960521,ASCENSION,PRAIRIEVILLE,2021-05-20,12:00,2021-05-20T12:00:00-05:00,2021-05-20T17:00:00+00:00,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,1.27,SW,0.99,W,HOPE VILLA,2021-05-20,13:00,30.2866,-90.9845,30.3526,-90.9997,Several roads closed along highway 73 near Prarieville due to flash flooding.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.2866,-90.9845,,moderate,2
960520,ASCENSION,LAKE,2021-05-20,11:55,2021-05-20T11:55:00-05:00,2021-05-20T16:55:00+00:00,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,4.35,NE,3.95,NE,LAKE,2021-05-20,11:55,30.3394,-90.7931,30.3335,-90.7923,Roads closed near French Settlement due to high water and flash flooding.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.3394,-90.7931,,moderate,2
960518,EAST BATON ROUGE,KLEINPETER,2021-05-20,11:50,2021-05-20T11:50:00-05:00,2021-05-20T16:50:00+00:00,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,0.29,WNW,0.51,WNW,KLEINPETER,2021-05-20,12:50,30.3514,-91.0247,30.3537,-91.0307,Report of road closures on Old Perkins Road East and Baringer Foreman Road in East Baton Rouge Parish.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.3514,-91.0247,,minor,1
960516,EAST BATON ROUGE,ZION CITY,2021-05-20,11:42,2021-05-20T11:42:00-05:00,2021-05-20T16:42:00+00:00,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,0.63,WNW,0.53,E,MARYLAND,2021-05-20,12:42,30.5226,-91.1602,30.55,-91.1659,Report of several roads around the Baton Rouge Airport closed due to flash floodiong.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.5226,-91.1602,,moderate,2
960519,EAST BATON ROUGE,GREENWELL SPGS,2021-05-20,11:51,2021-05-20T11:51:00-05:00,2021-05-20T16:51:00+00:00,Flash Flood,0,0,$0,$0,,158888,0,0,Public,Heavy Rain,1.08,SSW,0.84,ESE,PUCKETT,2021-05-20,12:51,30.5656,-91.0071,30.5611,-91.0259,Report of several roads closed throughout Greenwell Springs.,"On May 20th, 2021 a slow moving squall line and cluster of thunderstorms associated with a weak mid-level disturbance delivered torrential rainfall to portions of southeastern Louisiana, resulting in areas of flash flooding.",,,30.5656,-91.0071,,moderate,2
968082,ST. TAMMANY,NORTH SLIDELL,2021-06-18,22:31,2021-06-18T22:31:00-05:00,2021-06-19T03:31:00+00:00,Flash Flood,0,0,$0,$0,,160006,0,0,Fire Department/Rescue,Heavy Rain / Tropical System,0.69,S,2.76,SSE,MC CLANE CITY,2021-06-18,22:31,30.29,-89.78,30.2422,-89.766,Local fire department reported extensive street flooding in neighborhoods off Gause and Fremaux Boulevards.,"A tropical wave meandered in the Bay of Campeche for a few days in mid June before slowly tracking northeastward towards the Louisiana coastline. It actually didn't attain tropical storm status until after it made landfall in Terrebonne Parish on the early morning of June 19th. The generally weaker nature of the storm meant that wind and surge were the lesser of impacts. However, a band of very heavy rainfall developed on the east side of the storm and brought several inches to upwards of one foot of rain from the eastern side of New Orleans metro to St. Tammany Parish. Peak wind gusts across the region barely reached tropical storm strength.",,,30.29,-89.78,,serious,3
968085,ST. TAMMANY,NORTH SLIDELL,2021-06-18,23:13,2021-06-18T23:13:00-05:00,2021-06-19T04:13:00+00:00,Flash Flood,0,0,$0,$0,,160006,0,0,Public,Heavy Rain / Tropical System,2.63,E,4.37,NE,MC CLANE CITY,2021-06-18,23:13,30.2988,-89.736,30.2698,-89.7437,A member of the public reported numerous impassible streets and high water on the east side of Slidell.,"A tropical wave meandered in the Bay of Campeche for a few days in mid June before slowly tracking northeastward towards the Louisiana coastline. It actually didn't attain tropical storm status until after it made landfall in Terrebonne Parish on the early morning of June 19th. The generally weaker nature of the storm meant that wind and surge were the lesser of impacts. However, a band of very heavy rainfall developed on the east side of the storm and brought several inches to upwards of one foot of rain from the eastern side of New Orleans metro to St. Tammany Parish. Peak wind gusts across the region barely reached tropical storm strength.",,,30.2988,-89.736,,minor,1
968079,ST. TAMMANY,OAKLAWN,2021-06-18,22:30,2021-06-18T22:30:00-05:00,2021-06-19T03:30:00+00:00,Flash Flood,0,0,"$20,000",$0,,160006,0,0,Public,Heavy Rain / Tropical System,1.38,ENE,1.19,ENE,OAKLAWN,2021-06-18,22:30,30.31,-89.9,30.3036,-89.9001,A member of the public reported street flooding leading to multiple vehicles stalling and being stranded.,"A tropical wave meandered in the Bay of Campeche for a few days in mid June before slowly tracking northeastward towards the Louisiana coastline. It actually didn't attain tropical storm status until after it made landfall in Terrebonne Parish on the early morning of June 19th. The generally weaker nature of the storm meant that wind and surge were the lesser of impacts. However, a band of very heavy rainfall developed on the east side of the storm and brought several inches to upwards of one foot of rain from the eastern side of New Orleans metro to St. Tammany Parish. Peak wind gusts across the region barely reached tropical storm strength.",,,30.31,-89.9,,severe,6
968099,JEFFERSON,AVONDALE,2021-06-21,15:30,2021-06-21T15:30:00-05:00,2021-06-21T20:30:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,1.38,N,0.96,ESE,BRIDGEDALE,2021-06-21,15:30,29.94,-90.18,29.9673,-90.1875,A member of the public reported flood waters covering the road and encroaching on homes.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.94,-90.18,,moderate,2
968098,JEFFERSON,SOUTHPORT,2021-06-21,15:15,2021-06-21T15:15:00-05:00,2021-06-21T20:15:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,0.91,SW,0.75,SW,JEFFERSON,2021-06-21,15:15,29.96,-90.18,29.9635,-90.1577,A member of the public reported several roads to be impassible due to high water.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.96,-90.18,,minor,1
968103,JEFFERSON,JEFFERSON,2021-06-21,16:20,2021-06-21T16:20:00-05:00,2021-06-21T21:20:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,0.6,E,2.43,SSE,JEFFERSON,2021-06-21,16:20,29.97,-90.14,29.9608,-90.1449,Several streets were flooded and water was encroaching on homes in Uptown New Orleans.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.97,-90.14,,minor,1
968096,ORLEANS,VIEUX CARRE,2021-06-21,14:30,2021-06-21T14:30:00-05:00,2021-06-21T19:30:00+00:00,Flash Flood,0,0,"$15,000",$0,,160008,0,0,Public,Heavy Rain,1.83,NW,2.77,NW,VIEUX CARRE,2021-06-21,14:30,29.99,-90.1,29.9809,-90.0966,An SUV stalled out in the underpass at Marconi Drive due to high water.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.99,-90.1,,moderate,2
968100,JEFFERSON,METAIRIE,2021-06-21,15:30,2021-06-21T15:30:00-05:00,2021-06-21T20:30:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,0.91,NE,2.52,NNW,SOUTHPORT,2021-06-21,15:30,29.99,-90.14,29.9907,-90.177,A member of the public reported multiple impassable roadways in Metairie.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.99,-90.14,,serious,3
968101,ORLEANS,VIEUX CARRE,2021-06-21,15:30,2021-06-21T15:30:00-05:00,2021-06-21T20:30:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,2.27,NW,2.66,NW,VIEUX CARRE,2021-06-21,15:30,29.99,-90.11,29.9913,-90.1082,The Canal Boulevard underpass was impassible due to high water.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,29.99,-90.11,,minor,1
968097,ORLEANS,VIEUX CARRE,2021-06-21,15:00,2021-06-21T15:00:00-05:00,2021-06-21T20:00:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,3.17,NW,4.2,NNW,VIEUX CARRE,2021-06-21,15:00,30.0,-90.12,30.0017,-90.0991,A member of the public reported roads to be impassable due to water 1 foot deep flowing over roadways.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.0,-90.12,,serious,3
968102,ORLEANS,VIEUX CARRE,2021-06-21,16:10,2021-06-21T16:10:00-05:00,2021-06-21T21:10:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,3.01,NNW,3.62,NW,VIEUX CARRE,2021-06-21,16:10,30.01,-90.1,30.012,-90.1134,A member reported water covering multiple streets and lawns.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.01,-90.1,,moderate,2
968106,ST. TAMMANY,SLIDELL,2021-06-21,17:41,2021-06-21T17:41:00-05:00,2021-06-21T22:41:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,0.69,N,1.59,WSW,SLIDELL,2021-06-21,17:41,30.28,-89.78,30.2673,-89.7897,Multiple reports of street flooding across Slidell.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.28,-89.78,,minor,1
968105,ST. TAMMANY,NORTH SLIDELL,2021-06-21,17:37,2021-06-21T17:37:00-05:00,2021-06-21T22:37:00+00:00,Flash Flood,0,0,$0,$0,,160008,0,0,Public,Heavy Rain,1.38,WSW,0.97,NW,SLIDELL,2021-06-21,17:37,30.29,-89.8,30.2843,-89.8047,A member of the public reported water several inches deep on the back patio of their house with water close to coming in.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.29,-89.8,,minor,1
968109,HARRISON,MISSISSIPPI CITY,2021-06-21,21:00,2021-06-21T21:00:00-05:00,2021-06-22T02:00:00+00:00,Flash Flood,0,0,"$5,000",$0,,160009,0,0,Broadcast Media,Heavy Rain,0.6,W,1.59,WSW,(BIX)KEESLER AFB BIL,2021-06-21,21:00,30.38,-89.04,30.3939,-88.9451,Broadcast media shared a video of a car stalling in flood water on MS Highway 90 near Courthouse Road.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.38,-89.04,,minor,1
968108,HARRISON,BILOXI,2021-06-21,19:30,2021-06-21T19:30:00-05:00,2021-06-22T00:30:00+00:00,Flash Flood,0,0,$0,$0,,160009,0,0,Broadcast Media,Heavy Rain,1.35,ENE,2.05,N,(BIX)KEESLER AFB BIL,2021-06-21,19:30,30.4061,-88.8785,30.4107,-88.9213,Broadcast media reported via social media Wilkes Avenue closed due to high water.,"An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.4061,-88.8785,,moderate,2
968107,HARRISON,D IBERVILLE,2021-06-21,19:30,2021-06-21T19:30:00-05:00,2021-06-22T00:30:00+00:00,Flash Flood,0,0,$0,$0,,160009,0,0,Broadcast Media,Heavy Rain,4.52,NW,0.55,W,D IBERVILLE,2021-06-21,19:30,30.47,-88.94,30.4286,-88.8945,"Broadcast media reported Rocky Mountain Drive, Olympia Way and Sierra Cove closed due to flooding.","An upper level trough brought a cold front to the region. Ahead of this cold front, moisture levels through the atmospheric column increased to above the 90th percentile for this time of year. Ample instability in place combine with the abundant moisture and lift from the frontal boundary set the stage for numerous thunderstorms producing heavy rainfall and flash flooding.",,,30.47,-88.94,,moderate,2
968134,ORLEANS,MC DOLOGHVILLE,2021-06-23,11:56,2021-06-23T11:56:00-05:00,2021-06-23T16:56:00+00:00,Flash Flood,0,0,$0,$0,,160169,0,0,Public,Heavy Rain,1.2,W,1.67,WNW,MC DOLOGHVILLE,2021-06-23,11:56,29.93,-90.07,29.9349,-90.0697,Numerous roads in the Lower Garden District were flooded.,"A sea breeze boundary became the focus for afternoon thunderstorms. As storms began to develop, weak steering winds prevented them from moving very much. This resulted in heavy rain over an extended period which led to flash flooding in the New Orleans area.",,,29.93,-90.07,,minor,1
